ids,intents,sentences,sentence_orgin
8239,calendar_set,Đặt lời nhắc để đi tập luyện tại phòng tập thể dục mỗi thứ Sáu lúc tám mươi sáng ,set reminder to go workout at the gym every friday at eight hundred am
11741,recommendation_events,Tìm kiếm bất kỳ hội chợ sách sắp tới trong tuần tới tại Washington DC ,search for any upcoming book fairs during next week in washington dc
13791,qa_factoid,một quả bóng bowling có giá bao nhiêu ,how much does a bowling ball cost
2010,weather_query,Thời tiết tuần này sẽ nắng hay không ,this week weather will be sunny or not
13525,general_quirky,Tôi muốn nó giúp với việc gỡ lỗi mã hóa ,i would like it to help with coding debugging
5187,news_query,Olly Bạn có bất kỳ tin tức địa phương ,olly do you have any local news
5098,iot_coffee,Cà phê Olly Brew. ,olly brew coffee
6684,news_query,Cập nhật cricket. ,cricket update
12170,transport_traffic,lưu lượng truy cập như thế nào trên điện báo ,what is the traffic like right now on telegraph
3928,weather_query,Dự báo hiện tại cho Maine là gì ,what is the current forecast for maine
13716,qa_factoid,Những ngọn núi cao nhất ở Mỹ là gì ,what are the tallest mountains in america
5752,iot_hue_lighton,bật đèn ,turn on the lights
3488,play_music,Bắt đầu chơi danh sách bài hát của tôi ,start playing my song list
3855,general_joke,Tôi muốn nghe một trò đùa yo mama ,i want to hear a yo mama joke
9477,play_radio,Tôi muốn nghe một Oh ba điểm một ,i want to hear one oh three point one
2024,iot_coffee,Bắt đầu làm một ít cà phê ,start making some coffee
15547,social_post,Gửi một tweet đến Safeway về nước trong khí của tôi ,send a tweet to safeway about water in my gas
10637,lists_query,danh sách có sẵn. ,the available lists
4238,audio_volume_other,cho tôi cài đặt âm lượng ,give me the volume settings
2832,iot_coffee,Olly khởi động máy pha cà phê ,olly start the coffee maker
5338,weather_query,nhiệt độ bình thường ,normal temperature
958,iot_cleaning,Yêu cầu công nghệ này ,asking for this technology
14110,qa_factoid,Ai xây tháp Paris ,who build the paris tower
16239,email_query,Email mới ,new email
8177,calendar_set,bạn có thể gửi lời mời họp cho ông Chen vào thứ Hai tới sáu trăm PM ,can you send meeting invitation to mr chen on next monday six hundred pm
136,music_query,Những gì đang chơi ,what's playing
1817,iot_coffee,Đặt một ly cà phê từ quán cà phê gần nhất ,order one coffee from nearest coffee shop
11659,recommendation_locations,Nói cho tôi biết một nhà hàng Trung Quốc đẹp ,tell me a nice chinese restaurant
6202,general_quirky,Tôi kiệt sức khi làm việc ,i am exhausted from work
7443,calendar_query,Ai đang đi dự tiệc ,who is going to the party
4344,music_likeness,Đánh giá bài hát này năm sao và lưu đánh giá ,rate this song five stars and save the rating
14297,qa_factoid,Tây Ban Nha có chia sẻ biên giới của mình với Morocco không ,does spain share its border with morocco
16551,email_query,kiểm tra xem tôi có email mới không ,check to see if i have new emails please
10598,lists_query,Danh sách của tôi nên sẵn sàng cho tôi biết những gì trên đó ,my list should be ready mind telling me what's on there
15142,social_post,Chuyển đến phương tiện truyền thông xã hội và đăng trạng thái sau đây ,go to social media and post the following status
830,weather_query,Này nó quá nóng bên ngoài nhiệt độ chiều nay là bao nhiêu ,hey its too hot outside what is the temperature this afternoon
16942,email_sendemail,thông qua điện thoại di động ,through mobile phones
8980,calendar_remove,Hủy cuộc hẹn cho thứ ba của tháng tư ,cancel appointment for third of april
8398,calendar_set,Vui lòng thêm mua sắm tại Mall vào hai mươi sáu tháng 3 lúc mười hai giờ chiều ,please add shopping at mall on twenty six march at twelve pm
545,play_music,Chơi danh sách phát ,play the playlist
5287,news_query,Hiển thị báo cáo BBC về di cư ,show bbc report of migrations
2569,news_query,Kiểm tra những câu chuyện tin tức gần đây trên MSNBC ,check for recent news stories on msnbc
1633,alarm_query,cho tôi xem báo thức của tôi ,show me my alarms
9564,play_radio,Bật Preambors phát radio với âm lượng tối đa như báo động vào buổi sáng ,turn on radio play prambors with max volume as alarm in the morning
8552,calendar_set,Đặt một cuộc họp với Tom vào thứ ba lúc chín giờ sáng ,set a meeting with tom on tuesday at nine am
13385,qa_definition,PDA có nghĩa là gì ,what does pda mean
7466,calendar_query,Chỉ cho tôi các sự kiện đang diễn ra ngay bây giờ ,show me events that are going on right now
7356,calendar_set,Mười ba phút kể từ bây giờ nhắc nhở tôi lái xe đến công viên ,thirteen minutes from now remind me to drive to the park
10734,lists_remove,Xóa mua sắm khỏi danh sách của tôi ,delete shopping from my list
2722,general_joke,Bạn có biết những câu chuyện cười hay không ,do you know any good jokes
234,alarm_set,Olly cảnh báo tôi vào ba giờ chiều để đi đến buổi hòa nhạc ,olly alert me at three pm to go to the concert
12049,recommendation_locations,Tôi có thể lấy một cái gì đó để ăn bởi bảo tàng nghệ thuật ,where can i get something to eat by the art museum
