ids,intents,sentences,sentence_orgin
11926,recommendation_locations,Tôi đang tìm kiếm tapas có giá hợp lý ở bãi biển Miami ,i'm looking for reasonably priced tapas in miami beach
7378,calendar_set,Lịch hẹn các bác sĩ bổ nhiệm cho thứ Sáu này tại ,schedule doctors appointment for this friday at
1019,weather_query,Hôm nay trời sẽ rơi tuyết ,is it going to snow today
6480,recommendation_events,chuyện gì đang xảy ra ,what is happening
16293,email_query,Đọc các email gần đây nhất của tôi ,read my most recent emails
15810,email_query,David đã quay lại với tôi chưa ,has david got back to me yet
3579,audio_volume_mute,hãy im lặng cho đến ba giờ chiều ,go silent until three pm
4526,datetime_query,Làm thế nào gần với tám giờ tối ,how close is it to eight pm
14779,general_quirky,Khi nào nhân loại sẽ đạt đến điểm kỳ dị ,when will mankind reach the singularity
10646,lists_createoradd,Thêm dịch vụ xe vào danh sách những việc cần làm hôm nay ,add car service to my list of things to do today
2443,iot_coffee,olly làm cà phê của tôi ,olly make my coffee
7911,calendar_remove,loại bỏ bữa tối với mike từ lịch của tôi ,remove dinner with mike from my calendar
9938,cooking_recipe,Bao lâu tôi nên nấu một chiếc bánh hamburger ở mỗi bên ,how long should i cook a hamburger on each side
7268,calendar_set,Bữa tiệc sinh nhật của Mark Sarah trên Twelveth ,mark sarah's birthday party on the twelveth
11313,play_podcasts,Tôi muốn xem tập trước ,i want to see the previous episode
4843,datetime_query,xin vui lòng cho tôi ngày hôm nay ,please give me the date today
12776,transport_traffic,Tình hình giao thông từ Kamycka đến Dejvicka là gì ,what's the traffic situation from kamycka to dejvicka
14017,qa_factoid,Nói cho tôi biết về George Washington ,tell me about george washington
7180,calendar_set,nhắc nhở tôi vào hai giờ chiều thứ ba cho cuộc họp ba chiều với ông chủ ,remind me at two pm tuesday for the three pm meeting with the boss
2105,music_likeness,tôi yêu bất cứ điều gì bởi elton john ,i love anything by elton john
6311,general_quirky,"Này, tôi thấy một con chó ngày hôm nay ",hey i saw a dog today
14282,qa_factoid,Janet Jackson sống ở đâu ,where does janet jackson live
10310,play_game,Bắt đầu chơi Rash Road ,start play road rash
8275,calendar_remove,Hãy xóa sinh nhật của Jeff từ lịch ,please clear jeff's birthday from the calendar
3521,iot_hue_lightoff,Hãy tắt tất cả các đèn ngoài trời ,please turn off all the lights outdoor
14413,general_quirky,mô tả tôi về trình dọn dẹp mới như thế nào nó hoạt động ,describe me about the new cleaner how it works
9864,play_audiobook,Tiếp tục cuốn sách Smurfs ,continue the smurfs book
828,play_music,Chơi danh sách phát Bob Dylan mới nhất ,play newest bob dylan playlist
1031,iot_hue_lightdim,làm mờ đèn phòng khách ,dim the living room lights
7513,calendar_query,Hôm nay là sinh nhật hay kỷ niệm của ai đó ,is it someones birthday or anniversary today
2608,takeaway_query,"Điều gì đã xảy ra với lệnh pizza của tôi, nó đã được một giờ kể từ khi tôi đặt hàng ",what happened to my pizza order it has been an hour since i ordered
8738,calendar_remove,Xóa sự kiện khỏi lịch ,remove the event off the calendar
5639,datetime_query,hôm nay là ngày mấy ,what's today's date
9158,calendar_set,Tạo một sự kiện trong lịch của tôi ,create an event in my calendar
1475,news_query,Hãy cho tôi biết tiêu đề tin tức thể thao hôm nay ,tell me today's sports news headlines
17065,email_querycontact,Thông tin của Julie ,julie's information
8454,calendar_set,Thêm lịch của tôi cho ngày hôm nay Joe Smith tại một PM ,add on my calendar for today joe smith at one pm
12428,transport_taxi,Tôi cần một chuyến đi taxi bây giờ ,i need a taxi ride now
16933,email_querycontact,Hiển thị liên lạc của John ,show contact of john
10807,lists_remove,Delly xóa mục cuối cùng được liệt kê ,olly delete last item listed
823,weather_query,Thời tiết hôm nay là gì ,what is the weather where i am at today
8669,calendar_query,"Trong tháng tiếp theo, tôi có bao nhiêu ngày họp mà tôi có thuận tiện cho tôi ",for the next month how many meeting days available do i have that are convenient for me
12900,transport_ticket,Đoạn tàu an toàn cho tôi vào ngày ba tháng 7 ,secure train passage for me on july three
15291,social_post,Gửi một tweet ,send a tweet
13958,qa_definition,Điểm của một quả chuối là gì ,what is the point of a banana
7321,calendar_query,Những sự kiện nào sẽ xảy ra trong thành phố của tôi trong khoảng từ hai bốn giờ tối hôm nay ,what events are going to happen in my city between two four pm today
8673,calendar_query,Cuộc họp của tôi lúc chín giờ sáng là gì ,what is my meeting at nine am
