ids,intents,sentences,sentence_orgin
8961,calendar_query,là năm hai nghìn mười tám một năm nhuận ,is the year two thousand and eighteen a leap year
15120,calendar_set,olly xin vui lòng lên lịch tất cả các cuộc hẹn bác sĩ của tôi ,olly please schedule all my doctors appointments
14438,qa_currency,Tìm tỷ giá hối đoái cho bạn. S. d. đến Euro. ,find exchange rate for u. s. d. to euro
14276,qa_currency,Giá EURO cho bạn là bao nhiêu. S. d. ,what is the price of euro to u. s. d.
9479,play_radio,Nhấn CHƠI TRÊN RADIO ,press play on the radio
7119,calendar_query,Có bất cứ điều gì quan trọng cho ngày hôm nay ,is there anything important for today
6826,calendar_set,Thêm sự kiện lặp lại vào Thứ Bảy trên Seven Am được đặt tên là Rạp chiếu phim ,add repeating event on saturday on seven am named cinema time
3257,news_query,Olly bất kỳ tin tức mới về Brad Pitt ,olly any fresh news on brad pitt
7349,calendar_set,Tất cả các sự kiện tháng 3 trong RCCG sẽ được thêm vào lịch của tôi ,all march events in rccg is to be added to my calendar
5737,alarm_query,cho tôi thời gian báo động trong hai ngày tới ,give me the alarm times for the next two days
8359,calendar_set,nhắc tôi về điều này vào ngày mai ,remind me about this tomorrow
14802,general_quirky,Làm thế nào những người đang đau khổ như thế nào bạn sẽ giúp đỡ ,how the people are suffering how you would help
7532,calendar_set,Vui lòng thêm buổi hòa nhạc tại Summerfest đến Lịch ,please add concert at summerfest to calendar
8202,calendar_query,Cuộc họp buổi chiều của tôi đã bị hủy chưa ,was my afternoon meeting cancelled
10117,cooking_recipe,Mất bao lâu để làm bánh mì thịt ,how long does it take to make meatloaf
7368,calendar_set,Thêm tất cả các sự kiện RRCG vào tháng 3 đến lịch của tôi ,add all rrcg events in march to my calendar
6419,play_game,Trò chơi ,games
12746,transport_taxi,Mở ứng dụng Uber và đặt cho tôi một chiếc xe để nhận tại sân bay ,open uber app and book me a car for pick up at the airport
6685,general_quirky,Hôm nay tôi đã ăn trưa với người yêu lâu năm của mình chơi cho tôi một bài hát hay về tâm trạng ,today i had a lunch with my longtime sweetheart play me a nice song to the mood
1679,music_query,âm nhạc nào đang chơi bây giờ chín trăm chín mươi chín fm ,what music is playing now nine hundred and ninety nine fm
1649,iot_hue_lightoff,"Trong ban ngày, tất cả các đèn phải được tắt ",during the daytime all lights has to be turned off
8353,calendar_set,Đánh dấu ngân sách của tôi gặp gỡ cho mỗi thứ Sáu tại hai ,mark my budget meeting down for every friday at two
6569,general_quirky,Nói cho tôi biết về Rihanna ,tell me about rihana
9665,play_audiobook,tua lại audiobook ba mươi giây ,rewind audiobook by thirty seconds
4537,news_query,Nói cho tôi biết những câu chuyện hàng đầu về LA Times ,tell me the top stories on the la times
12576,transport_traffic,Giao thông thế nào ,how's the traffic
14881,qa_currency,Tỷ lệ giá trị của rupee Ấn Độ và đô la Mỹ ,whats the ratio of value of the indian rupee and a us dollar
5360,datetime_convert,"Chúng ta đang ở múi giờ nào, vui lòng thay đổi sang hiện tại ",which time zone are we in please change to current
8759,calendar_query,Sự kiện hôm nay ở đâu ,where is the event today
8448,calendar_set,Đặt một cuộc hẹn cho tôi vào thứ bảy tuần sau tại năm tại thư viện và đặt một lời nhắc nhở ,make an appointment for me next saturday at five at the library and set a reminder
6986,calendar_query,cho tôi lịch trình chi tiết cho tuần tới ,give me the detailed schedule for next week
10249,play_game,Hãy chơi một trò chơi đố ,let's play a game of trivia
2857,weather_query,Thời tiết sẽ như thế nào hôm nay ,what is the weather going to be like today
6829,calendar_remove,Xóa tất cả các cuộc họp cho ngày mai ,delete all meetings for tomorrow
10079,cooking_recipe,Có gì dễ dàng để nấu ăn cho thực phẩm ,what's an easy recipe to cook for food
9543,play_radio,Điều chỉnh vào Ryan Seacrest trên đài phát thanh phòng khách ,tune in to ryan seacrest on the living room radio
13672,qa_factoid,Có bao nhiêu loài ong ở Hoa Kỳ ,how many species of bees are there in the united states
971,news_query,hôm nay là gì ,what is new today
15506,social_post,Gửi một tweet đến Dịch vụ khách hàng của Walmart Chính sách hoàn trả của bạn hôi thối ,send a tweet to walmart customer service your return policy stinks
16152,email_query,bất kỳ thư mới từ jack ,any new mail from jack
10204,cooking_recipe,Giải thích cách làm sear một bít tết ,explain how to sear a steak
10024,cooking_recipe,Tìm cho tôi công thức cho thịt bò Stroganoff ,find me the recipe for beef stroganoff
13403,general_quirky,"Tính chi phí của các nhà cung cấp cáp và Internet trong khu vực của tôi, nơi tôi có thể tiết kiệm nhiều nhất ",calculate the costs of cable and internet providers in my area where can i save the most
12025,recommendation_events,Những gì được lên kế hoạch cho ngày hôm nay trong khu vực địa phương của tôi ,what is planned for today in my local area
16835,email_sendemail,Gửi email đến địa chỉ email mới này ,send the email to this new email address
36,general_quirky,Kiểm tra xe của tôi đã sẵn sàng ,check my car is ready
14198,qa_currency,Làm thế nào để đồng đô la so sánh với bảng Anh ,how does the dollar compare to the pound
9498,play_music,Tôi muốn nghe nhạc rock ,i want to hear rock
11949,recommendation_locations,Bạn có thể cho tôi biết một nơi tốt để ăn ,can you tell me a good place to eat
16509,email_sendemail,Trả lời Email. ,answer email
8983,calendar_set,Nhắc tôi ăn khi tôi về nhà ,remind me to eat when i get home
14944,qa_factoid,Nói cho tôi biết khi nào nền kinh tế người Ấn sẽ chạm vào châu Mỹ ,tell me when will indians economy touch that of americas
9898,play_audiobook,đọc audiobook chiến tranh của những bông hồng ,read the audiobook of war of the roses
9184,calendar_query,Vui lòng tìm sự kiện trong tháng ba ,please find events in the month of march
7973,query,Những gì trên lịch của tôi ngày hôm nay ,whats on my calendar today
10869,lists_query,bất cứ điều gì khác để lại trong danh sách ,anything else left on the list
6587,general_quirky,Hôm nay tôi đã rơi vào công việc ,i fell at work today
4159,general_joke,hey olly làm tôi cười với một trò đùa tốt ,hey olly make me laugh with a good joke
363,play_music,Chơi một bài hát ngẫu nhiên từ danh sách phát của tôi ,play a song randomly from my playlist
13087,qa_maths,Bạn có thể lấy năm và chia cho ba ,can you take five and divide it by three
14916,qa_factoid,Hiện tại có bao nhiêu người sống ở Oxford ,how many people live in oxford now
6076,news_query,Bạn có thể tìm hiểu những tin tức thế giới mới nhất từ ngày hôm qua ,can you find out the latest world news from yesterday
7465,calendar_set,tham dự bữa tiệc với tình yêu thứ sáu này ,attend party with love this friday
11542,play_podcasts,Tập phim về phía trước của Podcast Times New York ,forward episode of new york times podcast
11246,lists_createoradd,hiện hành ,current
5920,news_query,Chuyện gì đang xảy ra với đề xuất ngân sách Trump ,what's going on with the trump budget proposal
15746,email_addcontact,Tạo liên hệ mới với email ,create new contact with email
6567,general_quirky,Bạn có cảm xúc không ,do you have feelings
16516,email_sendemail,Trả lời email này ,reply to this email
16810,email_query,Tôi có bất kỳ email nào từ Jessica ,do i have any emails from jessica
