ids,intents,sentences,sentence_orgin
13492,general_quirky,Xin vui lòng cho tôi biết bạn nghĩ Trump sẽ kéo dài bao lâu ,please tell me how long do you think trump will last
934,audio_volume_other,Thay đổi âm lượng của loa ,change the volume of the speakers
7267,calendar_set,Này hãy chắc chắn rằng tôi đến bữa tiệc sinh nhật của Sarah vào ngày mười hai ,hey make sure i go to sarahs birthday party on the twelveth
4294,alarm_query,Bạn có thể cho tôi biết về các cảnh báo tôi đã đặt ,could you tell me about the alerts i have set
2954,music_likeness,tôi thích nhạc điện tử ,i like electronic music
2325,audio_volume_mute,Giảm âm lượng loa ở cuối cấp ,down the speaker volume at the end of level
13117,factoid,Kể tên thủ đô của Nigeria ,name the capital of nigeria
462,play_music,Tôi muốn nghe nhạc jazz ,i want to listen jazz
7544,calendar_remove,Xóa tất cả các cuộc hẹn cho ngày mai ,delete all appointments for tomorrow
15754,email_querycontact,Địa chỉ email của Silvia là gì ,what's the email address of silvia
6341,general_quirky,Tôi hy vọng ngày mai sẽ tốt hơn ,i hope tomorrow will be better
10202,cooking_recipe,Nói cho tôi biết làm thế nào để làm tacos ,tell me how to make tacos
572,datetime_query,ngày tháng là gì ,what is the date
10864,lists_query,Tôi có gì khác trong danh sách ,what else do i have on the list
7139,calendar_set,Đặt một thông báo cho cuộc họp Mười hai giờ chiều của tôi mười lăm phút trước ,set a notification for my twelve pm meeting fifteen minutes before
5836,takeaway_query,Khi nào thì thức ăn của tôi sẽ ở đây ,when is my food going to be here
3015,play_music,Chơi Skyfall tiếp theo ,play skyfall next
7195,calendar_set,Đặt một lời nhắc nhở cho ngày mai để gặp allen ,set a reminder for tomorrow for meeting with allen
13526,general_quirky,Làm cách nào để tiết kiệm tiền vào cửa hàng tạp hóa cho gia đình sáu người ,how do i save money on groceries for family of six
11304,play_podcasts,Chơi Lý do mới nhất Podcast ,play latest reason podcast
9307,radio,Bật radio trên ,turn the radio on
9286,play_radio,Chơi cũ ,play old
1316,iot_hue_lightchange,Làm cho ánh sáng màu xanh ở đây ,make the lights blue in here
13436,qa_factoid,Nói cho tôi biết ai sẽ giành được cuộc bầu cử tổng thống tiếp theo ,tell me who will win the next presidential election
11550,play_podcasts,Chơi yêu thích được liệt kê trong Podcast bắt đầu bằng đầu tiên ,play favorites listed in podcasts starting with first one
9160,calendar_set,Mở lịch và làm cho một lời nhắc sự kiện ,open calendar and make an event reminder
11148,lists_query,Đề cập đến điều trong danh sách ,mention the thing in the list
1029,iot_hue_lightdim,Nó quá sáng ở đây làm mờ đèn ,it is too bright in here dim the lights
313,iot_hue_lightup,Tăng độ sáng bằng hai mươi phần trăm ,increase brightness by twenty percent
12769,transport_query,Bao nhiêu là vé tàu đến Vegas ,how much are train tickets to vegas
13466,general_quirky,Tôi muốn giải quyết các vấn đề toán học ,i would like to solve maths issues
13991,general_quirky,Anh ấy đã ở đâu hôm qua ,where did he was yesterday
2065,weather_query,Thời tiết tuần này thế nào ,how's the weather this week
4593,alarm_query,Xin vui lòng cho tôi biết về báo động sắp tới ,please tell me about upcoming alarms
7178,email_sendemail,Vui lòng gửi thư thoại đến văn phòng Mr Richard về việc gặp anh ta vào ngày đầu tiên là hai mươi mười bảy tuổi thứ mười bảy lúc năm giờ chiều ,please send a voice mail to mr richard office about meting him on first of february twenty seventeen at five pm
9582,play_radio,bắt đầu radio forth trên chương trình y ,start radio forth on programme y
1815,iot_coffee,Olly đặt hàng một ly cà phê đến Starbucks Coffee Shop ,olly order one coffee to starbucks coffee shop
1451,iot_hue_lightchange,Điều chỉnh ánh sáng ,adjust the light
1704,datetime_query,mấy giờ là thời gian ,what time is time
13557,qa_factoid,Thành phố thủ đô Colorado là gì ,what is the capital city of colorado
15896,email_sendemail,Liên kết John @ gmail dot com to john trong danh bạ ,link john@gmail dot com to john in contacts
13170,qa_factoid,Dân số trên một dặm ở châu Á là bao nhiêu ,what is population per mile in asia
13767,qa_currency,tỷ giá hối đoái giữa tiền tôi là Hoa Kỳ và Thụy Sĩ ,what is the exchange rate between money i'm the united states and switzerland
15377,social_post,Bạn có thể tweet cuộc sống về ứng dụng của họ bị hỏng ,can you tweet lif about their app crashing
6323,general_quirky,Xin vui lòng cho tôi biết cuộc sống của Bob ,please tell me bob lives
14058,qa_currency,Đô la Mỹ và đồng euro có tỷ giá và đồng euro nào ,what exchange rate does the us dollar and the euro have
5384,iot_hue_lightdim,Đưa ánh sáng xuống một chút ,bring the lights down a bit
14249,qa_factoid,những tảng đá nằm ở đâu ,where are the rockies located
1512,iot_hue_lightchange,Thay đổi màu thành màu đỏ ,change the colour to red
10693,lists_remove,Xóa danh sách này ,clear this list
14909,qa_definition,Áo sơ mi dài tay này trông như thế nào ,what does this stitch long sleeved shirt look like
6238,general_quirky,Chào buổi sáng không phải là một ngày tuyệt vời ,good morning isn't it a great day
1797,datetime_query,hôm nay là ,today is
16681,email_sendemail,"Gửi email đến niềm vui này, tôi nhớ bạn ngày hôm qua muốn ra ngoài ăn tối tối nay ",send email to joy hey i missed you yesterday want to go out for dinner tonight
2874,play_music,Vui lòng chơi nhạc Rap ,please play rap music
2755,news_query,Gần đây Conroe News. ,recent conroe news
3913,iot_hue_lightoff,tắt đèn trong phòng khách ,turn lights off in living room
16617,email_sendemail,Gửi email đến Mike về bữa tiệc cuối tuần này ,send an email to mike about this weekend party
3279,iot_hue_lightdim,làm mờ ánh sáng trong phòng khách của tôi ,dim the lighting in my living room
17067,email_sendemail,Trả lời email nhận được từ Peter ,reply to the email received from peter
7388,calendar_query,Tôi muốn xem từng lời nhắc nhở đang chờ xử lý của tôi ,i want to see each of my pending reminders
9294,play_radio,Chơi Radia. ,play radia
1039,news_query,Tin tức nào bạn có ngày hôm nay ,what news do you have today
8572,calendar_set,bạn có thể nhập một sự kiện vào lịch của tôi không ,can you enter an event to my calendar
16978,email_querycontact,Tôi đã nhận được một tin nhắn từ Kevin ,did i receive a message from kevin
9393,play_radio,hey olly biến đài phát thanh trên ,hey olly turn the radio on
2466,news_query,Tin tức phá vỡ hiện tại về nền kinh tế là gì ,what's the current breaking news about the economy
745,news_query,Có xu hướng gì ,what's trending
7737,calendar_remove,Xóa bữa tiệc sinh nhật của Wyatt khỏi lịch của tôi ,remove wyatt's birthday party from my calendar
16236,email_addcontact,bạn có thể tra cứu và thêm email cũ của john vào danh bạ của tôi một lần nữa không ,can you look up and add john's old email to my contacts again
9089,calendar_remove,Xóa lịch trình của tôi trong tháng ,clear my schedule for the month
5385,music_likeness,nhớ các lựa chọn Metallica cho lần sau ,remember metallica selections for next time
10337,play_game,Chơi cho tôi Game Temple Run ,play for me the game temple run
4557,weather_query,Thời tiết Fulton Missouri. ,weather fulton missouri
15705,social_post,Gửi twitter đến mattel mà họ cần ngừng làm đồ chơi ở Trung Quốc ,send twitter to mattel that they need to stop making toys in china
7047,calendar_set,Thêm cuộc hẹn của bác sĩ vào thứ Hai tại Lịch ba ,add doctor's appointment monday at three to calendar
13789,qa_maths,căn bậc hai của bốn ,what is the square root of four
16982,email_querycontact,Số điện thoại nhà của Mark là gì ,what is the home phone number of mark
16789,email_querycontact,bạn có thể cho tôi chi tiết về john ,can you give me details on john
7594,calendar_set,Đặt lời nhắc trong mười lăm phút để thay đổi tải đồ giặt ,set a reminder for fifteen minutes to change laundry loads
1426,iot_hue_lightchange,Thay đổi đèn thành màu xanh ,change the lights to blue
5742,weather_query,Tin tức thời tiết ,weather news
902,play_music,Tạo một lọ danh sách nhạc Clay cho tôi ,make a jars of clay playlist for me
816,play_music,Chơi một số âm nhạc ,play some music
7256,calendar_query,Khi nào là cuộc hẹn tiếp theo của tôi và tôi liên hệ với ai để sắp xếp lại ,when is my next appointment and who do i contact to reschedule
10601,lists_createoradd,"Tôi nghĩ rằng tôi đã chạy ra khỏi điều này, bạn có thể thêm nó vào danh sách của mình ",i think i ran out of this can you add it to my list
14556,qa_stock,Cập nhật tôi về giá cổ phiếu của công ty này ,update me on stock price of this company stock
5272,news_query,Chương trình truyền hình mới nhất Tin tức ,latest tv show news
9195,calendar_remove,Xóa sự kiện này khỏi thông báo lịch của tôi ,remove this event from my calendar notification
3957,datetime_query,Mấy giờ ở California ,what time is it in california
10341,play_game,Vui lòng mở trò chơi Blokus Tôi muốn chơi với bạn ,please open blokus game i would like to play with you
14590,qa_currency,Cho tôi tỷ giá hối đoái giữa u. S. d. và CAD. ,given me the exchange rates between u. s. d. and cad
3227,datetime_query,Ngày mai là gì ,what's the date tomorrow
1168,iot_coffee,Tôi có thể vui lòng có một quán cà phê Americano ,can i please have a cafe americano
12077,recommendation_events,Các buổi hòa nhạc xảy ra gần đó là gì ,what are the concerts happening nearby
14178,qa_stock,cho tôi xu hướng thị trường ngày hôm nay cho panasonic ,give me today's market trends for panasonic
1017,news_query,Vui lòng mở ứng dụng tin tức ,please open the news app
780,play_music,Nghe cô gái đến từ Ipanema của Frank Sinatra ,listen to girl from impanema by frank sinatra
7063,calendar_remove,Xóa tất cả các sự kiện lịch của tôi ,delete all my calendar events
6961,calendar_set,Đặt lời nhắc cho hai giờ chiều về cuộc họp của tôi ,set reminder for two pm about my meeting
11881,recommendation_events,Cái gì mở muộn ở LA ,what is open late in la
732,music_likeness,Lưu tùy chọn âm nhạc của tôi ,save my music preferences
7824,calendar_query,hôm nay có chuyện gì thế ,what's up today
8355,calendar_query,Có một kỳ nghỉ vào hai mươi giây ,is there a holiday on the twenty second
5896,play_music,Lặp lại bài hát trái đất ,repeat earth song
11234,lists_query,cho tôi biết tên danh sách của tôi ,tell me my list names
14948,qa_definition,Olyly mô tả những gì một vòng tròn cây trồng là ,olly describe what a crop circle is
13445,qa_factoid,Jennifer Aniston đã kết hôn với ai ,who is jennifer aniston married to
12028,recommendation_events,Cuộc đua phía tây ,west side races
235,alarm_set,cảnh báo tôi vào ba giờ chiều để đi đến buổi hòa nhạc ,alert me at three pm to go to the concert
3971,weather_query,olly thời tiết bây giờ là gì ,olly what's the weather right now
2493,news_query,bạn có thể kéo lên những câu chuyện tin tức hiện tại ,can you pull up the current news stories
8537,calendar_set,Nhắc tôi mua một món quà một lần vào buổi sáng và một lần vào buổi tối ,remind me to buy a gift once in morning and once in evening
12265,transport_query,phân ra ,diverge
13597,qa_currency,Đồng đô la tương đương với peso là bao nhiêu ,what is the dollar equivalent in pesos
9605,play_radio,Bạn có thể chơi radio không ,can you play the radio please
14932,general_quirky,Những gì marathon giá trị tốt nhất để vào trong sáu tháng tới ,what's the best value marathon to enter in the next six months
7492,calendar_query,Mở các sự kiện trong tuần này ,open events this week
5224,news_query,Những gì mới nhất trên Donald Trump ,what is the latest on donald trump
15543,social_post,Tweet tại Trích dẫn unquote ,tweet at quote unquote
12164,transport_ticket,bạn có thể đặt vé tàu cho cha tôi không ,can you book a train ticket for my father
14451,qa_definition,Ý nghĩa của tên. ,meaning of name
10502,lists_createoradd,Tôi cần thêm mì ống và sữa vào danh sách tạp hóa ,i need to add pasta and milk to the grocery list
6343,general_quirky,thức dậy ,wake up
15237,social_query,cho tôi biết cầu thủ bóng rổ tốt nhất trong tuần này ,tell me the best player of basketball of this week
10124,cooking_recipe,Làm thế nào để tôi làm bánh quy bơ đậu phộng ,how do i make peanut butter cookies
5781,datetime_query,Ngày hiện tại ,current date time
9682,play_audiobook,Chơi tôi Harry Potter từ nơi tôi đã ngừng nghe trên Olly ,play me harry potter from the place i last stopped listening on olly
6456,general_quirky,Nó biết bao nhiêu ngôn ngữ ,how many languages does it know
1863,alarm_query,tôi đã có bất kỳ báo động nào được đặt ,have i got any alarms set
2383,iot_cleaning,Bật làm sạch chân không ,turn on vacuum cleaning
2100,takeaway_order,Gà của Tso của Tyso có giá bao nhiêu tại Vườn Bắc Kinh ,how much does general tsos chicken cost at peking garden
5694,iot_coffee,Làm cà phê ,do coffee
2079,music_settings,Lặp lại bài hát cuối cùng ,repeat the last song
14863,qa_definition,Điều gì định nghĩa một tam giác ,what defines a triangle
14324,qa_factoid,Carrie Underwood bao nhiêu tuổi ,how old is carrie underwood
10546,lists_remove,Xóa danh sách khỏi cơ sở dữ liệu ,remove list from the database
1350,weather_query,Thời tiết trong tuần này là gì ,what's the weather for this week
13073,qa_factoid,Khi nào là Ngày của St Patrick ,when is st patrick's day
14587,qa_factoid,Ai ám sát Lincoln. ,who assassinated lincoln
206,weather_query,Thời tiết ở Bắc Kinh như thế nào ,how's the weather like in beijing
8429,calendar_set,olly thêm bữa tối với Jane vào tháng hai mười hai lúc sáu giờ tối ,olly add dinner with jane on february twelfth at six pm
15668,social_post,#TÊN? ,#NAME?
14843,qa_definition,Làm thế nào là một cơn bão được xác định ,how is a typhoon defined
12698,transport_query,Khi nào là chuyến tàu khởi hành cuối cùng từ Boston Massachusetts ,when is the last departing train from boston massachusetts
14584,qa_definition,định nghĩa phẫn nộ là gì ,whats the definition of indignation
10785,lists_remove,Xóa danh sách tạp hóa của tôi ,erase my grocery list
2251,iot_cleaning,Máy hút bụi phòng khách trong mười phút ,vacuum the living room in ten minutes
14581,qa_factoid,Ai là nữ diễn viên xinh đẹp nhất thế giới trong thế kỷ này ,who is the prettiest actress in the world in this century
9873,play_audiobook,đọc cho tôi một số kẻ giết người chết người hơn ,read me some more deadly death killers
16226,email_addcontact,Chỉnh sửa danh bạ. ,edit contacts
16285,email_sendemail,Vui lòng gửi cho Pedro một email về chiếc xe của anh ấy ,please send pedro a email about his car
1096,play_music,Chơi danh sách phát Pre Gaming ,play the pre gaming playlist
16012,email_sendemail,Olly Gửi email đến Jesse ,olly send an email to jesse
10141,cooking_recipe,Bạn dùng gì để làm bánh quy ,what do you use to make cookies
7800,calendar_set,Đặt một lời nhắc nhở ,set a reminder
2442,iot_hue_lightoff,Tắt ánh sáng phòng khách ,turn off the living room light
278,weather_query,Thời tiết ở Toronto là gì ,what is the weather like in toronto
799,takeaway_order,Tôi có thể đặt hàng lấy thức ăn vào lúc này không ,can i order take out food at this time
10658,lists_createoradd,thêm trứng vào danh sách ,re add eggs to the list
15996,email_sendemail,Email nhân viên phân phối nhóm về cuộc họp ngày mai ,email staff group distribution about tomorrow's meeting
9379,play_radio,Vui lòng chơi kênh nhạc Latin địa phương trên đài phát thanh ,please play the local latin music channel on the radio
873,iot_hue_lightoff,Tắt đèn trong bếp ,shutoff light in the kitchen
13080,play_game,hãy đi săn nazi ,lets go nazi hunting
2117,play_music,Chơi bài hát Pop mới nhất ,play the latest pop song
1790,music_query,Nói cho tôi biết âm nhạc của tôi thích ,tell me my music likes
14309,qa_definition,Này những gì là một pho mát đầu ,hey what's a head cheese
10591,lists_remove,Loại bỏ tiêu đề của danh sách ,remove the heading of the list
14359,qa_factoid,Tôi muốn tìm hiểu về Donald Trump ,i want to learn about donald trump
12786,transport_query,Chuyến tàu đến lúc mấy giờ ,what time does the train arrive
16186,email_querycontact,Nói cho tôi biết địa chỉ đường phố của người bạn trên Facebook của tôi George ,tell me the street address of my facebook friend george
573,audio_volume_up,Tăng khối lượng ,increase volume
4825,iot_hue_lightchange,Thay đổi màu sáng thành màu xanh ,change the light colour to blue
2008,play_music,xin vui lòng chơi trợ giúp ,please play help
8502,calendar_set,Đặt một sự kiện mới ,set a new event
8190,calendar_remove,Vui lòng xóa lịch của tôi cho ngày mai ,please clear my calendar for tomorrow
9624,play_radio,Vui lòng đọc văn bản tôi vừa nhận được trên Messenger ,please read the text i just received on messenger
14182,qa_stock,Bạn có thể cho tôi tỷ lệ chính xác cho tương lai Dow Nifty ,could you give me the exact rate for dow nifty futures
3569,iot_coffee,Làm năm cà phê nói với máy pha cà phê ,make five coffee tell the coffee machine
5956,weather_query,Tôi có nên đi giày mùa đông khi đi đến cửa hàng ,should i wear winter boots when i go to the store
16425,email_sendemail,Tạo tin nhắn mới cho Robert @ làm việc thời gian nào bạn đi từ tôi gửi ,create new message to robert @ work what time you off from me send
5648,news_query,Có tôi muốn biết các bản cập nhật tin tức mới nhất ,yes i want to know latest news updates
2299,datetime_query,Vào ngày nào là lễ Phục sinh trong năm nay ,on what date is easter this year
2379,news_query,những gì đã xảy ra gần đây trên thế giới ,what has happened recently in the world
7578,calendar_set,có John tham gia cùng tôi vào một phần mười tại cuộc họp tầng năm ,have john join me on the tenth at the fifth floor meeting
4109,iot_wemo_off,Vui lòng tắt ổ cắm cắm thông minh của tôi ,please turn off my smart plug socket
16475,email_sendemail,Gửi email đó đến James ,send that email to james please
11560,play_podcasts,podcast tiếp theo ,next podcast
12228,transport_taxi,Tôi đang cần một chiếc taxi ngay bây giờ ,i am in need of a taxi right now
6406,general_quirky,dầm tôi lên scotty ,beam me up scotty
16453,email_sendemail,Gửi email cho bạn tôi về kế hoạch của chúng tôi tối nay ,email my friend about our plans tonight
15759,email_sendemail,Vui lòng gửi email đến pawel với lời nhắc ,please send email to pawel with reminder
15671,social_post,Tweet đến Amazon về việc giao hàng trễ TV của tôi ,tweet to amazon about late delivery of my tv
8036,calendar_set,Nhắc nhở tôi bắt đầu crock nồi vào hai trăm giờ chiều ,remind me to start the crock pot at two hundred pm
11833,recommendation_locations,Có một cửa hàng ca nô quanh đây ,is there a canoe shop around here
1477,iot_hue_lightdim,Giảm thiểu ánh sáng ,minimize the lights
820,audio_volume_up,tăng âm lượng lên ,increase the volume
7742,lists_remove,Xóa mua sắm hàng tạp hóa khỏi danh sách để làm vào Chủ nhật ,remove grocery shopping from my to do list on sunday
6038,weather_query,trời sẽ mưa vào buổi trưa ,will it rain in the noon
14525,qa_factoid,Những gì nổi tiếng ở Indiranagar ,what is famous in indranagar
1340,datetime_query,là thứ mười tám thứ hai hoặc một chủ nhật ,is the eighteenth a monday or a sunday
9467,play_radio,Bật đài Pandora của tôi ,turn on my pandora radio
13905,qa_factoid,nơi lạnh nhất thế giới ,where is the coldest place in the world
10833,lists_query,Những gì trong danh sách để làm của tôi ,what's on my to do list
10322,play_game,mở fifa mười bảy ,open fifa seventeen
5177,weather_query,Tôi có cần ô bây giờ không ,do i need umbrella now
8090,calendar_query,Cuộc hẹn của tôi vào ngày thứ bảy mấy giờ ,what time is my appointment on saturday date
7962,calendar_remove,Định dạng lịch ,format the calendar
14855,qa_factoid,Phần nào của Nam Cực thuộc về Hoa Kỳ ,which part of antarctica belongs to the us
14627,qa_stock,cho tôi giá cổ phiếu của Intel ,give me the stock price of intel
1326,takeaway_query,Nhà hàng đó có cho phép lấy đơn hàng không ,does that restaurant allow take out orders
3272,takeaway_query,Tìm hiểu xem KFC có cung cấp không ,find out if kfc delivers please
12111,recommendation_events,Tìm một sự kiện thân thiện với trẻ em trong khu vực tôi cho tối nay ,find a kid friendly event in me area for tonight
9587,play_radio,Tôi muốn nghe Kevin và Bean ,i want listen to kevin and bean
14213,transport_query,Tìm khoảng cách ngắn nhất cho vị trí cần thiết ,find the shortest distance for the location needed
10944,lists_query,Đọc tôi về danh sách mua sắm của tôi ,read me back what's on my shopping list
6956,calendar_set,Thông báo cho tôi một giờ trước cuộc họp của tôi ,notify me one hour before my meeting
2667,news_query,Doanh nhân nói về tình trạng vô gia cư trong bài viết về thời đại Seattle là gì ,what is the entrepreneur saying about homelessness in the seattle times article
2916,weather_query,Thời tiết như thế nào và ngày như vậy ,how is weather on such and such day
10393,play_game,Hai mươi câu hỏi bạn bắt đầu ,twenty questions you start
10972,lists_createoradd,Tạo một danh sách mới cho đồ dùng học tập ,make a new list for school supplies
12378,transport_taxi,Đặt tôi một chuyến đi ,book me a ride
2294,weather_query,Chỉ số UV sẽ trên tám ngày hôm nay ,will the uv index be above eight today
16606,email_query,Kiểm tra email mới trong ngày cuối cùng ,check new emails in the last day
16080,email_sendemail,Gửi email cho mẹ tôi ,email my mom
13824,qa_factoid,Có bao nhiêu inch trong một bàn chân ,how many inches are in a foot
9685,play_audiobook,hãy đọc tiếp ,keep reading
14106,qa_factoid,Hoàng tử chết khi nào ,when did prince die
7302,calendar_set,Bất kỳ đề xuất nào vào thời điểm tốt trong một giờ họp trong tuần này ,any suggestions on a good time for an hour meeting this week
7784,calendar_query,Mô tả các sự kiện theo lịch trình ,describe scheduled events
12272,transport_ticket,Đặt vé tàu vào ngày mai cho tôi để Bombay ở bất kỳ chuyến tàu nào ,book tomorrow's train ticket for me to bombay in any train
7758,calendar_query,Khi nào là sự kiện tiếp theo của tôi ,when is my next event
4220,datetime_query,bây giờ là mấy giờ ,whats the time now
7987,calendar_remove,Xóa sự kiện này khỏi lịch của tôi ,remove this event from my calendar
5337,alarm_query,Alexa cung cấp cho tôi những thời điểm báo động bạn đã đặt ,alexa provide me the alarm times you have set
16051,email_query,Kiểm tra Yahoo Mail. ,check yahoo mail
9451,play_radio,Chơi Alex Jones trong Radio ,play alex jones in radio
1667,play_music,Chọn và chỉ chơi Christian Rock từ một nghìn chín trăm chín mươi lên ,select and play only christian rock from one thousand nine hundred and ninety upwards
16640,email_sendemail,Email Joe và bảo anh vội vàng ,email joe and tell him to hurry
6797,calendar_remove,Xóa cuộc họp tiếp theo của tôi khỏi Lịch ,delete my next meeting from calendar
15082,general_quirky,Olly cho tôi biết các bài tập tốt nhất tôi nên làm để có được sáu gói trong một tuần ,olly tell me the best exercises i should do to get a six pack in a week
7,audio_volume_mute,Tạm dừng trong mười giây ,pause for ten seconds
11019,lists_createoradd,thêm cỏ mow vào danh sách cần làm ,add mow lawn to things to do list
8370,calendar_remove,hey siri xóa tất cả các cuộc hẹn lịch của tôi cho ngày hôm nay ,hey siri clear all my calendar appoints for today
3451,news_query,Câu chuyện hàng đầu tại thời điểm này là gì trên Fox News ,what is the leading story at this time on fox news
6233,general_quirky,Olly tôi đã gặp vợ tương lai của tôi hôm nay xin vui lòng thành lập một cuộc hẹn vào thứ sáu tới ,olly i met my future wife today please set up a date next friday
5834,weather_query,Có phải lạnh trong vài ngày tới ,is it going to be cold in the next few days
8746,calendar_set,nhắc nhở tôi chọn John từ sân bay tối nay lúc tám giờ ,remind me to pick up john from the airport tonight at eight
14833,qa_factoid,Là người nổi tiếng độc thân hoặc đã kết hôn ,is the celebrity single or married
15974,email_query,Tôi muốn biết nếu tôi có bất kỳ email nào với ngân sách dòng chủ đề từ Eddie Richards ,i want to know if i have any emails with the subject line budget from eddie richards
13045,general_quirky,Công thức cookie sô cô la tốt nhất là gì ,what is the best chocolate chip cookie recipe
14503,qa_factoid,Mahatma Gandhi đã thực hiện bao nhiêu cuộc gặp nhau ,how many meetings did mahatma gandhi undertake
7904,calendar_set,Tôi có một cuộc họp vào ngày mai vào hai giờ chiều với John đặt nó trong lịch của tôi ,i have a meeting tomorrow at two pm with john put that in my calendar
12490,transport_ticket,Bạn có thể dành cho tôi một chỗ ngồi trên tàu đến Hartford vào sáng thứ Sáu tới ,can you reserve me a seat on the train to hartford next friday morning
11558,play_podcasts,Bắt đầu podcast từ danh sách yêu thích của tôi ,start podcast from my favorites list
12033,recommendation_locations,Liệt kê các cửa hàng gần tôi ,list the shops near me
8930,calendar_query,Cuộc họp cuối cùng là khi nào ,when was the last meeting
15322,social_query,Sinh nhật của WHO ngày hôm nay trên Facebook ,who's birthdays are today on facebook
8954,calendar_set,xin vui lòng nhắc tôi về cuộc họp giáo viên của tôi vào thứ năm lúc ba giờ chiều ,please remind me of my teachers meeting on thursday at three pm
8433,calendar_remove,Xóa sự kiện cuộc họp của tôi vào tháng 3 Nineteen tại một PM ,delete my meeting event for march nineteen at one pm
10428,lists_remove,Xóa danh sách mua sắm của tôi ,delete my shopping list
7979,calendar_set,nhắc nhở tôi về cuộc họp vào tuần tới ,remind me about meeting next week
11835,recommendation_locations,một số nhà hàng tốt gần đây là gì ,what are some good restaurants near by
11518,play_podcasts,Đi đến tập tiếp theo của Hợp chủng quốc Hoa Kỳ của Podcast ,go to the next episode of the united states of anxiety podcast
8964,calendar_set,Xin vui lòng cho tôi biết về kỷ niệm của tôi ,please let me know about my anniversary
15874,email_query,Vui lòng kiểm tra nếu có một email mới trên hộp thư đến ,please check if there is a new email on the inbox
7925,calendar_query,cuộc gặp gỡ của tôi với ai ,who is my meeting with
12042,recommendation_locations,Đề nghị tôi một nhà hàng ở West Chester ,recommend me a restaurant in west chester
7548,calendar_set,Thêm vào Lịch của tôi Bữa tối thời trang của mẹ cho ngày thứ năm ,add to my calendar mom's fashion dinner for may fifth
13167,general_quirky,marathon rẻ nhất để vào trong vòng năm mươi dặm ở đây là gì ,what's the cheapest marathon to enter within fifty miles of here
8716,calendar_query,Là lịch trình của tôi miễn phí ngày hôm nay ,is my schedule free today
15894,email_addcontact,Thêm john @ gmail dot com vào danh bạ ,add john@gmail dot com to contacts
6526,general_quirky,Xem lại phim mới nhất ,review latest movies
8591,calendar_set,Đặt lời nhắc cho ngày mai vào hai giờ chiều ,set reminder for tomorrow at two pm
2031,music_query,Bài hát đó là gì ,what song is that
5729,iot_hue_lightoff,Vui lòng tắt đèn ,please turn off the lights
4661,news_query,Đọc tin tức từ MSNBC ,read me the news from nsnbc
648,alarm_query,bạn có thể cho tôi biết những gì báo động tôi đã đặt ,can you tell me what alarms i have set
9998,qa_factoid,những gì tạo ra bơ sữa ,what creates buttermilk
10160,cooking_recipe,những gì đi với risotto ,what goes with risotto
16003,email_query,Mở email ,open email
7811,calendar_set,Thêm vào một sự kiện ,add in an event
769,news_query,Hãy cho tôi biết về những tin tức thể thao mới nhất ,tell me about the latest sports news
561,alarm_remove,hủy tám báo động của tôi ,cancel my eight am alarm
3357,music_query,cho tôi một ít Bowie ,give me some bowie
7468,calendar_set,xin vui lòng nhắc nhở tôi rằng tôi cần phải chọn quần áo của tôi từ quá trình dọn dẹp ngày hôm nay ,please remind me i need to pick my clothes from the cleaner today
4946,iot_cleaning,Bắt đầu chân không robot ,start the robotic vacuum
10259,play_game,Tôi thách thức bạn tham gia một trò chơi ,i challenge you to a game
1242,datetime_query,xin chào mấy giờ rồi ,hello what time it is now
5192,audio_volume_up,Xin vui lòng nhiều âm lượng hơn. ,more volume please
1652,news_query,Hãy cho tôi biết tin tức thời tiết mới nhất ,let me know the latest weather news
3379,weather_query,Dự báo hôm nay ,today's forecast
2471,datetime_query,Mặt trời lặn lúc mấy giờ ,what time does the sun set
14235,qa_currency,Tỷ giá hối đoái với các loại tiền tệ này ,exchange rate with these currencies
1883,music_query,tên của bài hát đó là gì ,what is the name of that song
15080,qa_stock,Olly so sánh giá cổ phiếu cho Nintendo và Sony và cho tôi biết những cái nào tốt hơn ,olly compare the stock prices for nintendo and sony and tell me which ones are better
12110,recommendation_events,Tìm một sự kiện thân thiện với trẻ em trong khu vực của tôi cho tối nay ,find a kid friendly event in my area for tonight
11136,lists_createoradd,Tạo một danh sách ảnh máy ảnh ,make a list of camera photos
8727,calendar_remove,Xóa tất cả các sự kiện ,erase all events
10652,lists_query,Tất cả danh sách của tôi là gì ,what are all my lists please
4783,alarm_set,đặt báo thức ,set the alarm
1522,audio_volume_up,Tăng âm lượng của loa bên trái lên mười ,increase the volume of the left speaker by ten
7012,calendar_set,Xem nếu John có sẵn cho một cuộc họp vào thứ Hai ,see if john is available for a meeting on monday
12868,transport_taxi,Uber. ,uber
5185,news_query,Có tin tức hiện tại nào trong cuộc bầu cử tổng thống không ,is there any current news on the presidential election
14185,qa_stock,Giá cổ phiếu FB. ,stock price fb
13021,news_query,tin tức người nổi tiếng ,celebrity news
14107,qa_factoid,Chỉ cho tôi tiểu sử của Hoàng tử ,show me prince's biography
11618,recommendation_locations,Đưa tôi một nhà hàng địa phương ,get me a local restaurant
6904,calendar_remove,Xóa cuộc hẹn chăm sóc cỏ vào tháng tới ,erase the lawn care appointment next month
14795,qa_stock,Giá cổ phiếu của Apple là bao nhiêu ,what is apple's stock price
11856,recommendation_movies,Xin giới thiệu một bộ phim olly ,please recommend a movie olly
4142,news_query,hey olly những gì trong tin tức thế giới ngay bây giờ ,hey olly what is in the world news right now
