ids,intents,sentences,sentence_orgin
13013,general_quirky,Nói cho tôi biết về kịch bản thế giới mới nhất về sự nóng lên toàn cầu ,tell me about the latest world scenario on global warming
12867,transport_taxi,uber xin vui lòng ,uber please
5612,iot_hue_lightdim,Giảm cường độ ánh sáng ,reduce light intensity
10167,cooking_recipe,Tìm công thức bánh táo ,find apple pie recipe
3921,play_music,Vui lòng chơi bất kỳ nhạc nào được tạo ra trong thập kỷ ,please play any music created in the decade
1152,iot_cleaning,Sử dụng máy hút bụi trong hội trường ,use vacuum cleaner in the hall
7618,calendar_set,nhắc nhở tôi về cuộc họp tiếp theo của tôi với Joe một giờ trước ,remind me about my next meeting with joe one hour before
10937,lists_remove,Xóa danh sách Những việc cần làm vào cuối tuần này ,clear list things to do this weekend
15202,social_query,Tôi có bao nhiêu thông báo trên facebook ,how many notifications do i have on facebook
15146,social_query,Những gì thích cao nhất trên facebook ,what the highest likes on facebook
11430,play_podcasts,Vui lòng chơi podcast từ HappyPheoCom ,please play the podcast from happypeoplecom
8624,calendar_set,nhắc nhở tôi về cuộc họp của tôi chiều nay xin vui lòng ,remind me about my meeting this afternoon please
4051,weather_query,Có tuyết đang có tuyết không ,is it snowing right now
4135,play_music,Vui lòng bắt đầu chơi danh sách phát YouTube của tôi ,please start playing my youtube playlist
1290,iot_wemo_on,Trên phích cắm ,on the plug
15931,email_query,Hãy cho tôi biết khi nào một email mới đến từ Rachel ,let me know when a new email arrives from rachel
12215,transport_traffic,Có bất kỳ lưu lượng truy cập trên đường đi làm của tôi ,is there any traffic on my way to work
2806,iot_coffee,Tôi muốn một tách cà phê ,i'd like a cup of coffee please
14060,qa_factoid,Montana ở đâu ,where is montana
10000,cooking_recipe,Làm thế nào để tôi xâm lấn một quả trứng ,how do i poach an egg
2958,iot_cleaning,Khởi động máy hút bụi robot ,start the robot vacuum cleaner
7581,calendar_query,Liệt kê cuộc họp ngày nay của tôi ,list my today's meeting
13452,qa_factoid,Liệt kê những cuốn sách mới nhất được xuất bản bởi các tác giả yêu thích ,list the latest books published by favorite authors
1080,weather_query,cho tôi cập nhật thời tiết vào ngày mai ,give me tomorrow's weather update
7775,calendar_set,Thêm yoga vào lịch của tôi vào thứ Sáu ,add yoga to my calendar for friday
11484,play_podcasts,Chơi tập trước ,play previous episode
3199,news_query,cho tôi cập nhật về tin tức này ,give me updates on this news
6585,general_quirky,Olly tôi đã có một ngày vất vả dài ,olly i had a long hard day
11391,play_podcasts,tập tiếp theo trong podcast ,next episode in podcast
2126,news_query,Chuyện gì đang xảy ra với cơn bão trong vùng Vịnh ,what's happening with the hurricane in the gulf
1261,music_likeness,Bài hát này thật tuyệt vời phải không ,this song is amazing is not it
12804,transport_taxi,sử dụng ứng dụng của tôi ,using my apps
1602,play_music,Chơi danh sách nhạc từ Avatar ,play list of music from avatar
4472,play_music,Chơi bài hát số ,play song number
8524,calendar_set,Nhắc nhở tôi về sự kiện sau ,remind me of the following event
7451,calendar_set,Vui lòng thêm sự kiện này vào lịch của tôi ,please add this event to my calendar
10583,lists_remove,Xóa danh sách cửa hàng ,remove shop list
6173,weather_query,Đó có phải là một ngày tốt để đi đến bãi biển ,is it a good day to go to the beach
15760,email_sendemail,email đến pawel liên quan đến tin tức mới nhất ,email to pawel regarding latest news
9401,play_radio,Kích hoạt đài phát thanh và điều chỉnh thành chín trăm tám mươi chín ,activate radio and tune into nine hundred and eighty nine
1161,music_settings,Vui lòng đặt bộ chỉnh âm trong chế độ Đảng ,please set the equalizer in the party mode
15646,social_post,tweet khiếu nại tới @ ,tweet complaint to @
6017,datetime_query,Thời gian Chicago ,chicago time
15918,email_addcontact,Thêm một liên hệ mới cho Daniel Bell Dbell @ Aol Dot com ,add a new contact for daniel bell dbell@aol dot com
7015,calendar_query,Liệt kê tất cả các cuộc họp được lên kế hoạch cho ngày hôm nay trước sáu giờ tối ,list all the meetings scheduled for today before six pm
9987,cooking_recipe,đóng băng ,freezing
8172,calendar_set,Bạn sẽ nhắc tôi về cuộc hẹn nha sĩ tiếp theo của tôi một ngày trước ,will you remind me of my next dentist appointment one day before
1848,play_music,hát cho tôi ,sing to me
12357,transport_ticket,bạn có thể làm một vé tàu cho tôi ,could you make a train ticket for me
2382,iot_cleaning,Bắt đầu quá trình làm sạch ,initiate cleaning process
10656,lists_remove,Xóa danh sách ngày lễ Giáng sinh của tôi ,delete my christmas holiday list
11009,lists_query,Vui lòng đọc các nhiệm vụ từ danh sách cho ngày hôm nay ,please read out the tasks from the list for today
16219,email_querycontact,Số điện thoại của Mary S là gì ,what is mary s.'s phone number
12061,transport_query,Walmart từ đây bao xa ,how far is walmart from here
10360,play_game,Chơi một trò chơi cờ vua với tôi ,play a game of chess with me
14870,general_quirky,Nếu đối tượng được bán thì giá là bao nhiêu ,if the object is for sale then what is the price
6749,calendar_query,Đọc nhắc nhở gần đây nhất ,read most recent reminder
3483,weather_query,Thời tiết trở về nhà hôm nay là gì ,what is the weather back home today
4303,play_music,Tìm một số nhạc cổ điển của Beethoven và chơi nó ,find some classical music by beethoven and play it
2767,play_music,Chơi nhạc jazz ngay bây giờ ,play jazz music now
1118,news_query,Xin vui lòng cho tôi biết những tin tức mới nhất về chính trị ,please tell me the latest news about politics
14836,qa_stock,Vui lòng tìm giá cổ phiếu ngày hôm nay cho công ty Samsung ,please find today's stock prices for samsung company
5178,weather_query,Kiểm tra nếu tôi cần ô bây giờ ,check if i need umbrella now
1998,news_query,Kéo lên những câu chuyện Trump ,pull up trump stories
